id,label,word_count,sentence_count,avg_sentence_len,avg_word_len,type_token_ratio,noun_count,verb_count,adj_count,adv_count,noun_ratio,verb_ratio,nominal_lemma_count,nominal_lemma_ratio,nominal_suffix_count,top_collocation,top_collocation_pmi
ai_2255,1,246,9,27.33,4.6,0.4797,57,32,24,8,0.2317,0.1301,0,0.0,13,it 's,5.100394165120959
human_2256,0,67,5,13.4,4.85,0.7761,19,9,5,4,0.2836,0.1343,3,0.1579,1,,0.0
ai_2257,1,111,6,18.5,4.72,0.6486,43,17,3,2,0.3874,0.1532,0,0.0,1,,0.0
human_2258,0,81,3,27.0,3.7,0.6296,16,10,3,6,0.1975,0.1235,0,0.0,2,,0.0
ai_2259,1,261,9,29.0,4.01,0.41,55,39,23,3,0.2107,0.1494,0,0.0,4,line of,4.863519178669002
human_2260,0,322,14,23.0,4.31,0.5621,95,41,18,12,0.295,0.1273,5,0.0526,13,,0.0
ai_2261,1,252,10,25.2,5.18,0.4643,76,24,31,7,0.3016,0.0952,0,0.0,17,,0.0
human_2262,0,68,3,22.67,4.82,0.6912,23,7,8,1,0.3382,0.1029,3,0.1304,4,,0.0
ai_2263,1,97,4,24.25,4.43,0.6082,29,8,11,1,0.299,0.0825,7,0.2414,4,,0.0
human_2264,0,312,18,17.33,4.79,0.516,80,36,32,24,0.2564,0.1154,0,0.0,12,,0.0
ai_2265,1,261,10,26.1,5.25,0.567,75,32,33,11,0.2874,0.1226,8,0.1067,11,,0.0
human_2266,0,362,16,22.62,4.22,0.4917,76,45,16,17,0.2099,0.1243,1,0.0132,14,,0.0
ai_2267,1,296,10,29.6,4.23,0.4426,73,35,28,15,0.2466,0.1182,1,0.0137,5,if you,4.044410585566383
human_2268,0,142,9,15.78,4.61,0.669,32,22,9,10,0.2254,0.1549,0,0.0,6,,0.0
ai_2269,1,177,6,29.5,4.97,0.565,44,19,17,7,0.2486,0.1073,0,0.0,7,,0.0
human_2270,0,104,9,11.56,4.77,0.6827,27,13,9,7,0.2596,0.125,0,0.0,5,,0.0
ai_2271,1,161,8,20.12,4.05,0.4161,39,25,13,4,0.2422,0.1553,0,0.0,4,there are,4.754943160620716
human_2272,0,495,29,17.07,3.87,0.4727,108,83,27,22,0.2182,0.1677,1,0.0093,12,that s,5.117700930632146
ai_2273,1,136,4,34.0,4.78,0.4632,33,16,13,15,0.2426,0.1176,0,0.0,8,,0.0
human_2274,0,71,6,11.83,4.94,0.8028,21,4,11,4,0.2958,0.0563,0,0.0,5,,0.0
ai_2275,1,208,9,23.11,4.69,0.5288,65,19,13,1,0.3125,0.0913,2,0.0308,9,expense growth,5.122429978061703
human_2276,0,131,7,18.71,3.88,0.5191,40,9,6,5,0.3053,0.0687,4,0.1,4,market cap,4.722550095159083
ai_2277,1,167,6,27.83,4.97,0.4012,54,11,17,9,0.3234,0.0659,2,0.037,7,market capitalization,4.807406652880023
human_2278,0,82,6,13.67,4.23,0.6951,22,11,2,4,0.2683,0.1341,1,0.0455,7,,0.0
ai_2279,1,163,6,27.17,4.64,0.6074,36,20,17,4,0.2209,0.1227,0,0.0,5,,0.0
human_2280,0,335,21,15.95,4.5,0.4836,87,45,15,25,0.2597,0.1343,3,0.0345,20,,0.0
ai_2281,1,123,7,17.57,4.28,0.4634,21,25,5,7,0.1707,0.2033,0,0.0,7,,0.0
ai_2282,1,238,10,23.8,4.32,0.3992,46,43,12,8,0.1933,0.1807,0,0.0,20,option expires,3.9940016821091096
human_2283,0,259,10,25.9,4.49,0.529,69,37,12,16,0.2664,0.1429,4,0.058,9,,0.0
ai_2284,1,273,8,34.12,4.63,0.4396,62,35,20,8,0.2271,0.1282,1,0.0161,10,,0.0
ai_2285,1,245,7,35.0,4.66,0.4531,57,40,22,4,0.2327,0.1633,2,0.0351,10,each roommate,5.135183618384651
human_2286,0,312,13,24.0,4.28,0.4519,56,42,18,20,0.1795,0.1346,4,0.0714,5,,0.0
ai_2287,1,215,7,30.71,4.35,0.4512,54,27,14,3,0.2512,0.1256,2,0.037,8,,0.0
human_2288,0,243,15,16.2,4.68,0.5638,61,32,19,11,0.251,0.1317,3,0.0492,9,,0.0
ai_2289,1,211,7,30.14,4.49,0.4929,74,22,20,7,0.3507,0.1043,5,0.0676,12,capital gains,4.142990359027092
human_2290,0,103,7,14.71,3.87,0.6796,22,16,11,4,0.2136,0.1553,0,0.0,4,,0.0
ai_2291,1,237,10,23.7,5.11,0.5949,73,36,26,6,0.308,0.1519,0,0.0,20,,0.0
human_2292,0,131,6,21.83,4.79,0.5954,37,14,9,7,0.2824,0.1069,0,0.0,10,,0.0
ai_2293,1,308,14,22.0,4.83,0.4221,85,38,29,8,0.276,0.1234,3,0.0353,17,life insurance,4.686515735298467
ai_2294,1,260,5,52.0,4.84,0.4577,73,27,17,7,0.2808,0.1038,0,0.0,17,cost of,4.327487620229262
human_2295,0,162,6,27.0,3.67,0.5556,36,18,4,10,0.2222,0.1111,1,0.0278,4,,0.0
ai_2296,1,210,9,23.33,4.6,0.419,61,18,21,10,0.2905,0.0857,1,0.0164,8,of the,2.7211319032513623
human_2297,0,202,5,40.4,4.22,0.5644,46,24,12,10,0.2277,0.1188,0,0.0,5,,0.0
ai_2298,1,177,6,29.5,4.18,0.3898,47,22,14,5,0.2655,0.1243,0,0.0,6,you are,4.475779481528697
human_2299,0,97,6,16.17,4.25,0.7835,21,12,11,5,0.2165,0.1237,0,0.0,4,,0.0
ai_2300,1,263,10,26.3,4.94,0.4601,56,48,20,7,0.2129,0.1825,4,0.0714,12,your spouse,4.1964180704922045
human_2301,0,437,28,15.61,4.17,0.524,91,53,36,28,0.2082,0.1213,1,0.011,16,,0.0
ai_2302,1,277,13,21.31,5.03,0.4585,69,40,33,2,0.2491,0.1444,0,0.0,18,it 's,5.533997374599052
ai_2303,1,255,12,21.25,5.19,0.5647,68,38,29,4,0.2667,0.149,0,0.0,14,advisor who,4.1926672648879455
human_2304,0,310,15,20.67,4.9,0.5742,108,36,25,16,0.3484,0.1161,2,0.0185,28,,0.0
ai_2305,1,252,9,28.0,5.15,0.4603,67,45,13,5,0.2659,0.1786,0,0.0,10,the utilities,2.4911631967193864
human_2306,0,597,33,18.09,3.98,0.3752,127,93,32,27,0.2127,0.1558,2,0.0157,11,if you,4.31711512645893
ai_2307,1,233,8,29.12,4.62,0.5365,48,39,17,8,0.206,0.1674,0,0.0,9,a 401(k,4.169951576039896
human_2308,0,65,5,13.0,4.02,0.8923,14,8,5,7,0.2154,0.1231,0,0.0,1,,0.0
ai_2309,1,103,4,25.75,4.27,0.5243,23,10,10,5,0.2233,0.0971,0,0.0,1,,0.0
human_2310,0,144,8,18.0,4.28,0.5417,27,16,13,9,0.1875,0.1111,0,0.0,3,be exercised,4.595016165385079
ai_2311,1,249,7,35.57,4.71,0.3896,81,30,10,6,0.3253,0.1205,0,0.0,24,the option,2.1584526316916826
ai_2312,1,145,4,36.25,4.59,0.4621,43,16,15,4,0.2966,0.1103,0,0.0,16,american call,4.189893178587557
ai_2313,1,341,15,22.73,4.69,0.4135,113,47,25,8,0.3314,0.1378,0,0.0,15,tax liability,3.958433303273346
human_2314,0,64,2,32.0,4.52,0.75,17,11,1,2,0.2656,0.1719,0,0.0,4,,0.0
ai_2315,1,309,10,30.9,4.41,0.3754,82,51,15,9,0.2654,0.165,0,0.0,8,need to,4.028212001670262
human_2316,0,75,5,15.0,4.11,0.7333,14,16,5,5,0.1867,0.2133,0,0.0,0,,0.0
ai_2317,1,94,3,31.33,4.89,0.5426,33,7,12,1,0.3511,0.0745,0,0.0,3,,0.0
ai_2318,1,121,5,24.2,4.99,0.6281,35,10,20,5,0.2893,0.0826,0,0.0,6,natural gas,4.608907784053308
human_2319,0,302,15,20.13,4.57,0.4536,75,40,18,15,0.2483,0.1325,1,0.0133,28,standard deviation,5.658227301169299
ai_2320,1,231,7,33.0,4.83,0.3983,70,29,16,2,0.303,0.1255,0,0.0,19,it is,5.050653109830136
ai_2321,1,238,7,34.0,4.69,0.458,67,28,18,4,0.2815,0.1176,2,0.0299,18,it is,4.467932870441522
ai_2322,1,129,6,21.5,5.05,0.5194,39,20,13,1,0.3023,0.155,0,0.0,9,,0.0
human_2323,0,179,9,19.89,5.0,0.6536,44,18,14,7,0.2458,0.1006,3,0.0682,7,,0.0
ai_2324,1,125,5,25.0,4.27,0.496,38,18,4,1,0.304,0.144,5,0.1316,9,the security,3.0325138131297598
ai_2325,1,133,5,26.6,4.21,0.5038,34,15,10,2,0.2556,0.1128,0,0.0,7,stop order,3.77338900241608
human_2326,0,180,9,20.0,4.1,0.5222,50,21,16,8,0.2778,0.1167,0,0.0,6,,0.0
ai_2327,1,279,9,31.0,4.33,0.3835,92,39,10,2,0.3297,0.1398,4,0.0435,12,i bonds,5.321946628877264
human_2328,0,89,6,14.83,4.7,0.573,30,11,6,1,0.3371,0.1236,0,0.0,1,,0.0
ai_2329,1,185,7,26.43,5.14,0.5676,70,20,20,3,0.3784,0.1081,0,0.0,10,company 's,4.9542384642544555
ai_2330,1,172,6,28.67,4.9,0.5233,62,19,13,4,0.3605,0.1105,0,0.0,9,,0.0
human_2331,0,110,5,22.0,4.31,0.6636,22,14,9,10,0.2,0.1273,0,0.0,0,,0.0
ai_2332,1,155,5,31.0,4.21,0.4903,40,19,10,3,0.2581,0.1226,0,0.0,2,,0.0
human_2333,0,99,4,24.75,4.33,0.6667,27,11,14,2,0.2727,0.1111,0,0.0,8,,0.0
ai_2334,1,210,8,26.25,5.06,0.5286,60,32,22,9,0.2857,0.1524,0,0.0,7,small investors,4.721131903251362
ai_2335,1,254,6,42.33,4.54,0.4173,65,39,28,11,0.2559,0.1535,0,0.0,14,for small,5.409413298128865
human_2336,0,111,5,22.2,4.68,0.7387,22,18,11,7,0.1982,0.1622,0,0.0,4,,0.0
ai_2337,1,272,12,22.67,4.86,0.4338,78,28,30,7,0.2868,0.1029,3,0.0385,12,purchasing a,4.63334502250951
human_2338,0,169,9,18.78,4.62,0.5503,60,19,7,5,0.355,0.1124,1,0.0167,7,of the,2.3390521218942104
ai_2339,1,314,11,28.55,4.12,0.4363,83,39,19,7,0.2643,0.1242,7,0.0843,12,gains tax,5.269475307456584
human_2340,0,257,20,12.85,4.12,0.5175,51,38,24,12,0.1984,0.1479,2,0.0392,5,,0.0
ai_2341,1,235,8,29.38,4.97,0.4723,42,34,33,3,0.1787,0.1447,1,0.0238,6,a financial,3.3908160772169205
human_2342,0,81,4,20.25,4.65,0.7037,12,14,2,9,0.1481,0.1728,2,0.1667,2,,0.0
ai_2343,1,95,4,23.75,4.25,0.6105,19,14,4,4,0.2,0.1474,0,0.0,6,,0.0
human_2344,0,203,8,25.38,4.59,0.4729,46,26,21,17,0.2266,0.1281,2,0.0435,3,the warranty,4.087497850897401
ai_2345,1,246,10,24.6,4.84,0.5163,61,34,27,8,0.248,0.1382,0,0.0,10,an extended,5.141036149618305
human_2346,0,117,5,23.4,4.48,0.6752,37,13,6,5,0.3162,0.1111,0,0.0,7,,0.0
ai_2347,1,247,10,24.7,4.69,0.3846,80,32,6,7,0.3239,0.1296,0,0.0,10,issuing bank,4.4947883391928185
human_2348,0,55,3,18.33,5.89,0.8545,14,6,6,3,0.2545,0.1091,0,0.0,1,,0.0
ai_2349,1,272,13,20.92,4.57,0.4596,83,43,15,5,0.3051,0.1581,2,0.0241,11,will need,5.507814140425651
ai_2350,1,275,13,21.15,4.43,0.4873,68,51,15,4,0.2473,0.1855,5,0.0735,7,will need,5.108543533863517
human_2351,0,60,5,12.0,4.77,0.8,19,9,2,3,0.3167,0.15,0,0.0,4,,0.0
ai_2352,1,167,4,41.75,4.4,0.521,47,18,11,4,0.2814,0.1078,0,0.0,2,,0.0
ai_2353,1,263,11,23.91,5.13,0.4981,66,37,29,4,0.251,0.1407,6,0.0909,10,it is,5.459452476325998
human_2354,0,170,8,21.25,4.21,0.6059,44,21,5,7,0.2588,0.1235,0,0.0,4,,0.0
ai_2355,1,175,8,21.88,4.89,0.4743,64,18,17,5,0.3657,0.1029,3,0.0469,11,property tax,3.8480440157335822
ai_2356,1,109,5,21.8,4.64,0.5596,36,10,11,2,0.3303,0.0917,0,0.0,5,property tax,3.711091819498986
human_2357,0,124,6,20.67,4.03,0.5887,21,20,7,6,0.1694,0.1613,0,0.0,7,,0.0
ai_2358,1,157,6,26.17,4.97,0.5096,45,20,14,5,0.2866,0.1274,0,0.0,11,,0.0
human_2359,0,566,24,23.58,4.6,0.4611,153,71,33,39,0.2703,0.1254,4,0.0261,16,at time,6.076820100469817
ai_2360,1,173,10,17.3,5.14,0.3757,69,14,30,3,0.3988,0.0809,0,0.0,8,this is,4.858029199850195
ai_2361,1,130,8,16.25,5.21,0.4308,55,14,21,9,0.4231,0.1077,0,0.0,4,provides real,4.711580275746292
human_2362,0,156,5,31.2,4.49,0.641,43,17,16,9,0.2756,0.109,5,0.1163,3,,0.0
ai_2363,1,292,12,24.33,4.55,0.3973,81,40,23,10,0.2774,0.137,8,0.0988,17,credit card,4.735342156214454
ai_2364,1,236,10,23.6,4.72,0.4661,66,35,15,6,0.2797,0.1483,12,0.1818,17,credit card,5.081414230101078
human_2365,0,173,11,15.73,4.87,0.7225,52,15,22,6,0.3006,0.0867,0,0.0,8,,0.0
ai_2366,1,272,12,22.67,5.36,0.511,96,37,21,4,0.3529,0.136,0,0.0,20,,0.0
ai_2367,1,361,19,19.0,5.18,0.4765,95,52,45,5,0.2632,0.144,3,0.0316,21,the advisor,4.177928862557305
human_2368,0,280,17,16.47,4.47,0.5536,69,28,24,18,0.2464,0.1,3,0.0435,7,the merchant,3.742127299281985
ai_2369,1,169,8,21.12,4.7,0.4734,41,22,7,5,0.2426,0.1302,6,0.1463,10,credit card,5.087513354898246
human_2370,0,142,6,23.67,4.17,0.5634,41,17,10,2,0.2887,0.1197,0,0.0,5,,0.0
ai_2371,1,130,6,21.67,4.6,0.5923,29,28,9,3,0.2231,0.2154,0,0.0,4,,0.0
ai_2372,1,287,10,28.7,4.63,0.4077,77,31,41,9,0.2683,0.108,1,0.013,10,income countries,4.848014421685624
human_2373,0,54,4,13.5,4.83,0.8889,16,7,3,4,0.2963,0.1296,0,0.0,2,,0.0
ai_2374,1,195,8,24.38,4.93,0.5333,51,34,19,5,0.2615,0.1744,0,0.0,6,your accounts,3.6512736613372074
human_2375,0,176,8,22.0,4.26,0.5568,37,21,15,7,0.2102,0.1193,0,0.0,3,,0.0
ai_2376,1,205,10,20.5,4.28,0.3805,57,27,11,4,0.278,0.1317,0,0.0,6,required to,4.364606762152034
human_2377,0,120,6,20.0,5.57,0.6667,43,9,22,0,0.3583,0.075,0,0.0,10,,0.0
ai_2378,1,302,11,27.45,4.76,0.4007,95,24,23,3,0.3146,0.0795,0,0.0,23,principal residence,5.921261707003093
human_2379,0,1147,46,24.93,4.78,0.3182,337,142,72,20,0.2938,0.1238,5,0.0148,96,qualified campus,7.357553101217142
ai_2380,1,200,7,28.57,4.55,0.455,52,26,15,2,0.26,0.13,5,0.0962,14,,0.0
human_2381,0,60,5,12.0,3.93,0.8167,14,7,6,4,0.2333,0.1167,1,0.0714,1,,0.0
ai_2382,1,247,9,27.44,4.5,0.4008,73,32,17,6,0.2955,0.1296,2,0.0274,7,credit score,3.253780239689023
human_2383,0,245,7,35.0,4.64,0.5592,62,32,23,9,0.2531,0.1306,4,0.0645,13,,0.0
ai_2384,1,241,10,24.1,4.42,0.39,54,27,25,4,0.2241,0.112,2,0.037,12,you must,3.9188880768514047
human_2385,0,82,5,16.4,4.6,0.6341,16,11,7,4,0.1951,0.1341,0,0.0,5,,0.0
ai_2386,1,303,8,37.88,4.13,0.3465,74,38,26,6,0.2442,0.1254,0,0.0,8,need to,4.547503509479731
ai_2387,1,223,10,22.3,4.4,0.426,70,28,12,7,0.3139,0.1256,0,0.0,3,interest rate,4.485455838603141
human_2388,0,362,20,18.1,4.01,0.5193,72,61,23,26,0.1989,0.1685,7,0.0972,15,cost of,4.918874246558084
ai_2389,1,258,16,16.12,4.66,0.4922,66,54,22,7,0.2558,0.2093,12,0.1818,11,of the,4.583870554376524
ai_2390,1,334,16,20.88,4.37,0.497,69,68,28,16,0.2066,0.2036,7,0.1014,15,,0.0
human_2391,0,127,3,42.33,4.42,0.6693,32,18,5,2,0.252,0.1417,0,0.0,1,,0.0
ai_2392,1,293,13,22.54,4.82,0.4915,77,48,30,4,0.2628,0.1638,3,0.039,10,lump sum,5.877761055077116
human_2393,0,117,7,16.71,4.39,0.5983,29,16,6,1,0.2479,0.1368,1,0.0345,1,,0.0
ai_2394,1,137,5,27.4,4.87,0.5474,38,20,8,1,0.2774,0.146,2,0.0526,7,,0.0
ai_2395,1,84,3,28.0,5.13,0.5476,25,11,6,0,0.2976,0.131,0,0.0,9,,0.0
human_2396,0,306,13,23.54,3.99,0.4739,40,47,11,25,0.1307,0.1536,0,0.0,8,,0.0
ai_2397,1,169,6,28.17,4.25,0.4734,28,26,14,4,0.1657,0.1538,1,0.0357,4,,0.0
human_2398,0,57,3,19.0,4.21,0.7544,10,6,4,5,0.1754,0.1053,0,0.0,1,,0.0
ai_2399,1,154,5,30.8,4.73,0.526,36,17,16,4,0.2338,0.1104,0,0.0,8,,0.0
human_2400,0,64,4,16.0,4.14,0.7812,15,9,1,3,0.2344,0.1406,0,0.0,3,,0.0
ai_2401,1,175,6,29.17,4.95,0.5657,58,26,25,0,0.3314,0.1486,0,0.0,12,,0.0
ai_2402,1,216,7,30.86,4.99,0.5509,64,32,27,7,0.2963,0.1481,1,0.0156,14,online brokerages,5.176619654016321
human_2403,0,280,11,25.45,4.22,0.3929,72,20,34,13,0.2571,0.0714,3,0.0417,14,a higher,3.189586276253206
ai_2404,1,259,10,25.9,4.44,0.4093,63,25,35,15,0.2432,0.0965,0,0.0,15,close prices,4.992641976555801
ai_2405,1,204,9,22.67,4.68,0.4657,56,23,26,7,0.2745,0.1127,1,0.0179,11,a doji,3.3696595041710276
human_2406,0,128,6,21.33,5.04,0.7266,38,13,15,15,0.2969,0.1016,0,0.0,5,,0.0
ai_2407,1,185,8,23.12,5.1,0.5297,65,16,23,8,0.3514,0.0865,2,0.0308,5,,0.0
ai_2408,1,119,5,23.8,4.94,0.5126,50,10,6,1,0.4202,0.084,0,0.0,3,,0.0
human_2409,0,101,3,33.67,3.85,0.6139,15,16,7,7,0.1485,0.1584,0,0.0,2,,0.0
human_2410,0,766,44,17.41,4.32,0.3734,163,104,49,40,0.2128,0.1358,3,0.0184,27,you need,4.538691106911447
ai_2411,1,241,9,26.78,4.86,0.4523,74,33,20,12,0.3071,0.1369,0,0.0,7,card debt,4.459456458214108
human_2412,0,129,5,25.8,3.82,0.6279,27,15,5,4,0.2093,0.1163,0,0.0,4,,0.0
ai_2413,1,191,7,27.29,4.47,0.4817,50,23,12,5,0.2618,0.1204,0,0.0,7,if you,4.0000395470193935
human_2414,0,305,12,25.42,4.64,0.482,90,28,26,25,0.2951,0.0918,1,0.0111,9,,0.0
ai_2415,1,215,7,30.71,4.72,0.4,73,9,28,9,0.3395,0.0419,0,0.0,17,stock market,4.754918712777774
human_2416,0,783,26,30.12,4.32,0.3997,142,136,47,61,0.1814,0.1737,9,0.0634,16,try to,4.859824695111261
ai_2417,1,310,13,23.85,4.54,0.4774,65,52,35,10,0.2097,0.1677,1,0.0154,9,it 's,5.210396454752702
human_2418,0,279,11,25.36,4.56,0.5448,53,44,26,17,0.19,0.1577,3,0.0566,6,,0.0
ai_2419,1,138,5,27.6,5.0,0.5942,46,17,18,2,0.3333,0.1232,5,0.1087,3,hedge funds,4.534054329874655
ai_2420,1,139,7,19.86,5.01,0.5899,40,17,15,4,0.2878,0.1223,0,0.0,4,,0.0
human_2421,0,143,5,28.6,4.93,0.6853,34,22,8,8,0.2378,0.1538,0,0.0,5,,0.0
ai_2422,1,172,9,19.11,4.95,0.5523,42,22,17,12,0.2442,0.1279,0,0.0,14,,0.0
human_2423,0,137,8,17.12,4.1,0.6423,21,21,10,5,0.1533,0.1533,0,0.0,4,,0.0
ai_2424,1,268,15,17.87,4.72,0.444,65,57,14,6,0.2425,0.2127,5,0.0769,22,you can,3.720985202143858
human_2425,0,86,6,14.33,4.12,0.686,21,11,10,2,0.2442,0.1279,0,0.0,3,,0.0
human_2426,0,342,15,22.8,4.84,0.4708,107,33,31,17,0.3129,0.0965,8,0.0748,25,private equity,5.199684679411176
ai_2427,1,408,19,21.47,5.06,0.3456,151,42,47,13,0.3701,0.1029,4,0.0265,39,management fee,5.091003198955588
human_2428,0,94,4,23.5,4.06,0.6915,19,16,1,5,0.2021,0.1702,0,0.0,5,,0.0
ai_2429,1,217,8,27.12,4.86,0.5806,54,22,32,13,0.2488,0.1014,0,0.0,8,,0.0
human_2430,0,65,4,16.25,4.23,0.7846,16,8,5,2,0.2462,0.1231,0,0.0,2,,0.0
ai_2431,1,209,9,23.22,4.61,0.4354,58,34,13,9,0.2775,0.1627,1,0.0172,15,use a,3.906923623963069
human_2432,0,246,8,30.75,3.54,0.4268,46,36,11,15,0.187,0.1463,7,0.1522,1,a stop,4.2930392430633555
ai_2433,1,239,8,29.88,4.2,0.3431,69,32,18,1,0.2887,0.1339,18,0.2609,4,stop limit,3.5145984298747934
human_2434,0,58,3,19.33,4.55,0.7931,14,5,8,0,0.2414,0.0862,0,0.0,3,,0.0
ai_2435,1,231,8,28.88,4.44,0.4286,65,23,19,3,0.2814,0.0996,1,0.0154,9,,0.0
human_2436,0,495,17,29.12,4.17,0.4788,101,70,25,33,0.204,0.1414,4,0.0396,21,that you,2.5618847755705056
ai_2437,1,288,11,26.18,4.23,0.434,65,45,29,8,0.2257,0.1562,2,0.0308,18,a mortgage,3.174943076208937
human_2438,0,246,14,17.57,4.16,0.5976,46,32,18,11,0.187,0.1301,0,0.0,7,,0.0
ai_2439,1,188,7,26.86,4.64,0.5426,61,21,12,3,0.3245,0.1117,0,0.0,17,,0.0
human_2440,0,67,2,33.5,4.72,0.791,22,5,9,0,0.3284,0.0746,1,0.0455,5,,0.0
ai_2441,1,318,15,21.2,4.88,0.4497,106,34,28,11,0.3333,0.1069,7,0.066,21,ownership rights,5.732464379708148
ai_2442,1,181,9,20.11,4.71,0.4365,60,17,10,6,0.3315,0.0939,0,0.0,16,greeting cards,4.478091334442684
human_2443,0,337,12,28.08,4.63,0.4777,89,40,18,12,0.2641,0.1187,10,0.1124,18,the bank,2.8863189667551983
ai_2444,1,164,7,23.43,4.68,0.5366,46,20,12,2,0.2805,0.122,0,0.0,7,,0.0
human_2445,0,283,15,18.87,4.19,0.5336,68,35,21,7,0.2403,0.1237,2,0.0294,12,,0.0
ai_2446,1,221,3,73.67,5.02,0.5475,62,21,35,8,0.2805,0.095,1,0.0161,8,,0.0
ai_2447,1,180,7,25.71,4.53,0.4444,53,30,7,2,0.2944,0.1667,5,0.0943,14,strike price,4.1779623205077305
ai_2448,1,203,6,33.83,3.8,0.4187,58,25,3,8,0.2857,0.1232,5,0.0862,12,$ 100,5.350532256731196
human_2449,0,99,6,16.5,4.44,0.7677,25,11,8,5,0.2525,0.1111,0,0.0,5,,0.0
ai_2450,1,173,8,21.62,5.33,0.5549,44,29,17,7,0.2543,0.1676,0,0.0,6,,0.0
human_2451,0,96,3,32.0,4.41,0.5938,26,16,2,4,0.2708,0.1667,0,0.0,1,,0.0
ai_2452,1,225,8,28.12,4.5,0.4489,69,29,10,8,0.3067,0.1289,0,0.0,10,own x%,5.498279365489108
human_2453,0,253,17,14.88,4.48,0.6126,53,41,19,13,0.2095,0.1621,1,0.0189,3,if you,4.529275607251407
ai_2454,1,130,5,26.0,4.89,0.5923,40,18,7,3,0.3077,0.1385,0,0.0,3,,0.0
human_2455,0,88,5,17.6,4.66,0.7159,23,9,6,4,0.2614,0.1023,0,0.0,6,,0.0
ai_2456,1,223,10,22.3,4.63,0.4305,47,39,17,3,0.2108,0.1749,3,0.0638,5,,0.0
ai_2457,1,234,10,23.4,5.43,0.5556,98,36,19,1,0.4188,0.1538,1,0.0102,11,self directed,5.554615199625166
human_2458,0,423,20,21.15,4.45,0.4988,83,59,44,19,0.1962,0.1395,7,0.0843,10,if you,4.3774312704485805
ai_2459,1,147,6,24.5,5.37,0.585,36,20,22,5,0.2449,0.1361,0,0.0,7,,0.0
human_2460,0,215,11,19.55,4.66,0.6,70,25,20,6,0.3256,0.1163,0,0.0,11,,0.0
ai_2461,1,207,10,20.7,4.47,0.4928,51,30,21,4,0.2464,0.1449,0,0.0,2,you can,3.7935827922069136
human_2462,0,92,6,15.33,4.25,0.7065,22,12,4,6,0.2391,0.1304,1,0.0455,6,,0.0
ai_2463,1,293,20,14.65,5.11,0.4232,85,52,19,8,0.2901,0.1775,7,0.0824,24,accounting software,5.199689149964478
ai_2464,1,224,8,28.0,4.18,0.3705,56,22,20,5,0.25,0.0982,3,0.0536,5,in canada,3.9658130376399536
human_2465,0,691,24,28.79,4.14,0.3893,182,73,48,33,0.2634,0.1056,20,0.1099,24,standard deviation,6.8496687483898295
ai_2466,1,238,13,18.31,4.8,0.4454,65,33,25,8,0.2731,0.1387,0,0.0,11,,0.0
ai_2467,1,267,13,20.54,4.5,0.4457,75,26,28,7,0.2809,0.0974,0,0.0,23,of the,2.600134963369849
human_2468,0,143,9,15.89,4.23,0.6993,32,18,11,4,0.2238,0.1259,0,0.0,5,,0.0
ai_2469,1,205,6,34.17,4.63,0.4683,53,23,16,6,0.2585,0.1122,0,0.0,12,a vehicle,3.364606762152034
human_2470,0,85,4,21.25,4.25,0.6824,24,8,1,4,0.2824,0.0941,0,0.0,3,,0.0
ai_2471,1,160,5,32.0,4.42,0.5062,43,18,8,5,0.2687,0.1125,1,0.0233,8,,0.0
human_2472,0,87,7,12.43,4.3,0.7011,26,11,5,4,0.2989,0.1264,1,0.0385,4,,0.0
ai_2473,1,160,7,22.86,5.2,0.5563,36,29,20,5,0.225,0.1812,0,0.0,4,investing in,4.523618312432765
human_2474,0,212,14,15.14,4.53,0.566,47,30,19,18,0.2217,0.1415,0,0.0,7,,0.0
ai_2475,1,276,12,23.0,4.84,0.4855,77,44,30,4,0.279,0.1594,2,0.026,4,your savings,4.206870509535798
human_2476,0,247,20,12.35,4.03,0.5506,67,28,6,7,0.2713,0.1134,0,0.0,7,,0.0
ai_2477,1,350,14,25.0,4.97,0.3886,97,54,33,6,0.2771,0.1543,0,0.0,19,underlying asset,5.870376496733849
human_2478,0,107,5,21.4,4.02,0.6822,26,16,5,3,0.243,0.1495,1,0.0385,7,,0.0
ai_2479,1,190,10,19.0,4.1,0.4211,50,38,9,3,0.2632,0.2,3,0.06,7,click on,4.255540697553461
human_2480,0,306,12,25.5,4.27,0.5784,59,38,30,32,0.1928,0.1242,3,0.0508,7,,0.0
ai_2481,1,233,10,23.3,4.71,0.5536,57,37,20,9,0.2446,0.1588,0,0.0,5,,0.0
human_2482,0,98,4,24.5,4.49,0.6531,32,9,3,3,0.3265,0.0918,0,0.0,3,,0.0
ai_2483,1,182,7,26.0,4.07,0.3846,52,20,5,4,0.2857,0.1099,0,0.0,5,,0.0
ai_2484,1,133,4,33.25,4.79,0.5564,38,12,20,3,0.2857,0.0902,0,0.0,3,,0.0
human_2485,0,127,3,42.33,4.43,0.7087,34,15,8,9,0.2677,0.1181,0,0.0,8,,0.0
ai_2486,1,248,10,24.8,5.04,0.3952,58,55,16,6,0.2339,0.2218,1,0.0172,8,underperforming investments,4.375062888467917
human_2487,0,55,3,18.33,3.55,0.8545,12,5,4,6,0.2182,0.0909,0,0.0,1,,0.0
ai_2488,1,232,9,25.78,4.2,0.4224,67,30,14,4,0.2888,0.1293,0,0.0,12,your home,4.2792504481179305
human_2489,0,139,8,17.38,4.42,0.6403,48,18,14,4,0.3453,0.1295,2,0.0417,4,,0.0
